秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
1,敵,Enemy_32,1
2,敵,Enemy_33,1
3,敵,Enemy_26,1
16,敵,Enemy_27,1
17,敵,Enemy_28,1
18,敵,Enemy_29,1
19,敵,Enemy_30,1
20,敵,Enemy_31,1
30,味方,Orend_01,4
35,敵,Enemy_21,2
36,敵,Enemy_22,2
37,敵,Enemy_23,2
38,敵,Enemy_24,2
39,敵,Enemy_25,2
55,敵,Enemy_17,2
56,敵,Enemy_18,2
57,敵,Enemy_19,2
58,敵,Enemy_20,2
59,敵,Enemy_15,3
60,敵,Enemy_16,3
75,敵,Enemy_12,3
76,敵,Enemy_13,3
77,敵,Enemy_14,3
78,敵,Enemy_11,3
79,敵,Boss_02,3
91,敵,Enemy_08,3
92,敵,Enemy_09,3
93,敵,Enemy_10,3
94,敵,Enemy_04,4
95,敵,Enemy_05,4
96,敵,Enemy_06,4
97,敵,Enemy_07,4
110,敵,Enemy_01,4
111,敵,Enemy_02,4
112,敵,Enemy_03,4
130,敵,Boss_03,3
