秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
1,敵,Enemy_17,0
2,敵,Enemy_19,0
3,敵,Enemy_18,0
10,敵,Enemy_19,0
10.3,敵,Enemy_17,0
10.6,敵,Enemy_19,0
10.9,敵,Enemy_17,0
11.2,敵,Enemy_19,0
11.5,敵,Enemy_17,0
11.8,敵,Enemy_18,0
12.1,敵,Enemy_12,0
12.4,敵,Enemy_13,0
12.7,敵,Enemy_14,0
23.1,敵,Enemy_18,0
23.4,敵,Enemy_19,0
23.7,敵,Enemy_18,0
24,敵,Enemy_19,0
24.3,敵,Enemy_20,0
24.6,敵,Enemy_19,0
24.9,敵,Enemy_12,0
25.2,敵,Enemy_13,0
25.5,敵,Enemy_14,0
25.8,敵,Enemy_19,0
26.1,敵,Enemy_17,0
26.4,敵,Enemy_19,0
26.7,敵,Enemy_18,0
27,敵,Enemy_20,0
27.3,敵,Enemy_18,0
30,敵,Enemy_17,0
30.5,敵,Enemy_17,0
31,敵,Enemy_12,0
31.5,敵,Enemy_13,0
32,敵,Enemy_14,0
40,敵,Enemy_19,0
40.3,敵,Enemy_19,0
40.6,敵,Enemy_19,0
40.9,敵,Enemy_19,0
41.2,敵,Enemy_19,0
41.5,敵,Enemy_19,0
50,敵,Enemy_18,0
50.3,敵,Enemy_18,0
50.6,敵,Enemy_18,0
80,敵,Boss_05,0
81,敵,Enemy_19,1
82,敵,Enemy_17,1
83,敵,Enemy_19,1
84,敵,Enemy_17,1
85,敵,Enemy_19,1
86,敵,Enemy_17,1
87,敵,Enemy_19,1
88,敵,Enemy_18,1
89,敵,Enemy_20,1
90,敵,Enemy_18,1
91,敵,Enemy_17,1
92,敵,Enemy_17,1
93,敵,Enemy_17,1
94,敵,Enemy_17,1
95,敵,Enemy_17,1
96,敵,Enemy_19,1
97,敵,Enemy_19,1
98,敵,Enemy_19,1
99,敵,Enemy_19,1
100,敵,Enemy_19,1
101,敵,Enemy_19,1
102,敵,Enemy_18,1
103,敵,Enemy_18,1
104,敵,Enemy_18,1
