秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
1,敵,Enemy_08,0
2,敵,Enemy_10,0
3,敵,Enemy_08,0
5,敵,Enemy_11,0
7,敵,Enemy_08,0
10,敵,Enemy_10,0
15,敵,Enemy_08,0
17,敵,Enemy_08,0
18,敵,Enemy_10,0
20,敵,Enemy_11,0
31,敵,Enemy_09,0
32,敵,Enemy_08,0
33,敵,Enemy_08,0
34,敵,Enemy_10,0
35,敵,Enemy_10,0
36,敵,Enemy_11,0
37,敵,Enemy_09,0
50,敵,Enemy_08,1
51,敵,Enemy_10,1
52,敵,Enemy_11,1
53,敵,Enemy_09,1
54,敵,Enemy_10,1
55,敵,Enemy_08,1
56,敵,Enemy_08,1
57,敵,Enemy_10,1
58,敵,Enemy_11,1
59,敵,Enemy_09,1
60,敵,Enemy_08,1
61,敵,Enemy_08,1
62,敵,Enemy_10,1
63,敵,Enemy_10,1
64,敵,Enemy_11,1
65,敵,Enemy_09,1
66,敵,Enemy_08,1
67,敵,Enemy_10,1
68,敵,Enemy_11,1
69,敵,Enemy_09,1
