秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
0.5,敵,Enemy_07,1
1,敵,Enemy_21,1
1.5,敵,Enemy_22,1
2,敵,Enemy_23,1
2.5,敵,Enemy_24,1
3,敵,Enemy_25,1
3.5,敵,Enemy_24,1
4,敵,Enemy_24,1
4.5,敵,Enemy_25,1
5,敵,Enemy_25,1
5.5,敵,Enemy_24,1
6,敵,Enemy_25,1
6.5,敵,Enemy_24,1
7,敵,Enemy_22,1
7.5,敵,Enemy_21,1
8,敵,Enemy_22,1
8.5,敵,Enemy_23,3
9,敵,Enemy_22,3
9.5,敵,Enemy_24,3
10,敵,Enemy_22,3
10.5,敵,Enemy_24,3
25,敵,Enemy_17,0
26,敵,Enemy_19,0
27,敵,Enemy_18,0
28,敵,Enemy_19,0
29,敵,Enemy_17,0
30,敵,Enemy_19,0
31,敵,Enemy_17,0
32,敵,Enemy_19,0
33,敵,Enemy_17,0
34,敵,Enemy_18,0
35,敵,Enemy_17,0
36,敵,Enemy_18,0
37,敵,Enemy_19,0
38,敵,Enemy_20,0
39,敵,Enemy_12,0
40,敵,Enemy_13,0
41,敵,Enemy_14,0
42,敵,Enemy_12,0
43,敵,Enemy_13,0
44,敵,Enemy_14,0
45,敵,Enemy_19,0
46,敵,Enemy_17,0
47,敵,Enemy_19,0
48,敵,Enemy_17,0
49,敵,Enemy_19,0
50,敵,Enemy_17,0
51,敵,Enemy_18,0
52,敵,Enemy_17,0
53,敵,Enemy_18,0
54,敵,Enemy_19,0
55,敵,Enemy_12,0
56,敵,Enemy_13,0
57,敵,Enemy_14,0
58,敵,Enemy_12,0
59,敵,Enemy_13,0
60,敵,Enemy_14,0
61,敵,Enemy_20,0
62,敵,Enemy_20,0
75,敵,Enemy_15,1
76,敵,Enemy_16,0
77,敵,Enemy_15,1
78,敵,Enemy_15,1
79,敵,Enemy_16,0
80,敵,Enemy_15,1
81,敵,Enemy_15,0
82,敵,Enemy_15,0
83,敵,Enemy_15,1
150,敵,Boss_06,0
151,敵,Enemy_16,2
152,敵,Enemy_15,1
153,敵,Enemy_15,1
154,敵,Enemy_16,1
155,敵,Enemy_15,1
156,敵,Enemy_12,1
157,敵,Enemy_13,1
158,敵,Enemy_14,1
159,敵,Enemy_15,1
160,敵,Enemy_12,1
161,敵,Enemy_13,1
162,敵,Enemy_14,1
163,敵,Enemy_16,1
164,敵,Enemy_15,1
165,敵,Enemy_15,1
166,敵,Enemy_16,1
167,敵,Enemy_15,1
168,敵,Enemy_15,1
