秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
0.5,敵,Enemy_01,1
1,敵,Enemy_02,1
1.5,敵,Enemy_03,1
2,敵,Enemy_04,1
2.5,敵,Enemy_05,1
3,敵,Enemy_06,1
3.5,敵,Enemy_07,1
4,敵,Enemy_08,1
4.5,敵,Enemy_09,1
5,敵,Enemy_10,1
5.5,敵,Enemy_11,1
6,敵,Enemy_08,1
6.5,敵,Enemy_08,1
7,敵,Enemy_10,1
20,敵,Enemy_15,0
21,敵,Enemy_15,0
22,敵,Enemy_15,0
23,敵,Enemy_15,0
24,敵,Enemy_15,0
61,敵,Enemy_16,0
62,敵,Enemy_15,0
63,敵,Enemy_15,0
64,敵,Enemy_15,0
65,敵,Enemy_15,0
66,敵,Enemy_15,0
67,敵,Enemy_16,0
68,敵,Enemy_15,0
69,敵,Enemy_15,0
70,敵,Enemy_15,0
71,敵,Enemy_15,0
72,敵,Enemy_15,0
73,敵,Enemy_16,0
74,敵,Enemy_15,0
75,敵,Enemy_15,0
76,敵,Enemy_15,0
77,敵,Enemy_15,0
78,敵,Enemy_15,0
79,敵,Enemy_16,0
80,敵,Enemy_15,0
81,敵,Enemy_15,0
82,敵,Enemy_15,0
83,敵,Enemy_15,0
84,敵,Enemy_15,0
85,敵,Enemy_16,0
120,敵,Enemy_16,1
121,敵,Enemy_15,1
122,敵,Enemy_15,1
123,敵,Enemy_15,1
124,敵,Enemy_15,1
125,敵,Enemy_15,1
