秒数,布陣,キャラクター,レベル,敵名,リソース,,,,,
1,敵,Enemy_08,1
2,敵,Enemy_10,1
3,敵,Enemy_08,1
4,敵,Enemy_08,1
11,敵,Enemy_08,1
12,敵,Enemy_10,1
13,敵,Enemy_08,1
14,敵,Enemy_08,1
15,敵,Enemy_08,1
16,敵,Enemy_10,1
20,味方,Orend_01,2
21,味方,Loxy_01,3
22,敵,Enemy_12,1
23,敵,Enemy_13,1
28,敵,Enemy_12,1
31,敵,Enemy_13,1
33.5,敵,Enemy_12,1
34,敵,Enemy_13,1
50,敵,Enemy_14,1
53,敵,Enemy_14,1
57,敵,Enemy_13,1
57.3,敵,Enemy_13,1
57.6,敵,Enemy_13,1
57.9,敵,Enemy_13,1
58.2,敵,Enemy_12,1
58.5,敵,Enemy_13,1
58.8,敵,Enemy_14,1
59.1,敵,Enemy_13,1
59.4,敵,Enemy_12,1
59.7,敵,Enemy_13,1
60,敵,Enemy_13,1
60.3,敵,Enemy_14,1
75,敵,Enemy_12,1
76,敵,Enemy_14,1
77,敵,Enemy_12,1
78,敵,Enemy_14,1
79,敵,Boss_02,1
80,敵,Enemy_14,1
81,敵,Enemy_13,1
82,敵,Enemy_08,2
83,敵,Enemy_13,1
84,敵,Enemy_08,2
85,敵,Enemy_13,1
86,敵,Enemy_08,2
87,敵,Enemy_13,1
88,敵,Enemy_08,2
89,敵,Enemy_13,1
90,敵,Enemy_08,2
